"","Date","MeanR","StdR","Code"
"2225",2020-05-24,0.907875513654046,0.0778433139155014,"CV"
"2226",2020-05-25,0.899493075584372,0.0782408356831165,"CV"
"2227",2020-03-23,2.14561101963919,0.206961478409436,"CY"
"2228",2020-03-24,1.92652787624171,0.181004257046034,"CY"
"2229",2020-03-25,1.72422184407573,0.157608355400777,"CY"
"2230",2020-03-26,1.68970415882217,0.147409615632237,"CY"
"2231",2020-03-27,1.5973457784814,0.134329339884392,"CY"
"2232",2020-03-28,1.49754912638875,0.124427251228702,"CY"
"2233",2020-03-29,1.68543872863039,0.126295683348555,"CY"
"2234",2020-03-30,1.60665937289565,0.117421140004672,"CY"
"2235",2020-03-31,1.59730794015253,0.11243860763211,"CY"
"2236",2020-04-01,1.81987589459823,0.11436445673696,"CY"
"2237",2020-04-02,1.73707098819565,0.107215619811295,"CY"
"2238",2020-04-03,1.75654483291947,0.101899974831796,"CY"
"2239",2020-04-04,1.62275448198026,0.0927562007591887,"CY"
"2240",2020-04-05,1.49834437129683,0.0839484587812812,"CY"
"2241",2020-04-06,1.36157324403901,0.0770025592623958,"CY"
"2242",2020-04-07,1.34570241372352,0.0727445486508989,"CY"
"2243",2020-04-08,1.351939707309,0.0706751787712072,"CY"
"2244",2020-04-09,1.35564956361494,0.0692690539264366,"CY"
"2245",2020-04-10,1.32699139110882,0.0658832897677919,"CY"
"2246",2020-04-11,1.26695954928658,0.0625248854252768,"CY"
"2247",2020-04-12,1.15812643811047,0.0578308604499013,"CY"
"2248",2020-04-13,1.15311602354084,0.0566670909265711,"CY"
"2249",2020-04-14,1.12603243241235,0.0559020910774083,"CY"
"2250",2020-04-15,1.00447088024462,0.0515561971598061,"CY"
"2251",2020-04-16,0.955421798149541,0.0495481298688945,"CY"
"2252",2020-04-17,0.896113427694144,0.0478144166314915,"CY"
"2253",2020-04-18,0.860051258735792,0.0476266599804664,"CY"
"2254",2020-04-19,0.844488760980935,0.0476292707017337,"CY"
"2255",2020-04-20,0.831076050173226,0.0481792459539166,"CY"
"2256",2020-04-21,0.81096830229177,0.0480799299394609,"CY"
"2257",2020-04-22,0.764490251037298,0.0466997158611609,"CY"
"2258",2020-04-23,0.698014588895015,0.0458555205898065,"CY"
"2259",2020-04-24,0.664626109231914,0.0456146021799519,"CY"
"2260",2020-04-25,0.655767848628145,0.0468265084455071,"CY"
"2261",2020-04-26,0.663560347037353,0.0495706091307348,"CY"
"2262",2020-04-27,0.617306679861953,0.0488335522080901,"CY"
"2263",2020-04-28,0.588351938128383,0.0495921798392241,"CY"
"2264",2020-04-29,0.572754510678087,0.051033359025087,"CY"
"2265",2020-04-30,0.55861622631833,0.0522242963343536,"CY"
"2266",2020-05-01,0.565017297798721,0.0560180348145968,"CY"
"2267",2020-05-02,0.592275518506675,0.059575559518681,"CY"
"2268",2020-05-03,0.655664720198771,0.0657075475709963,"CY"
"2269",2020-05-04,0.68352781837865,0.0690618878977444,"CY"
"2270",2020-05-05,0.674137255566071,0.0700481950085873,"CY"
"2271",2020-05-06,0.705837141415379,0.0741781823791268,"CY"
"2272",2020-05-07,0.752921610580165,0.0792475603653858,"CY"
"2273",2020-05-08,0.732747045784072,0.0800193644529117,"CY"
"2274",2020-05-09,0.723449992746053,0.0812514961591091,"CY"
"2275",2020-05-10,0.749801691290617,0.0844453410229482,"CY"
"2276",2020-05-11,0.766414538389317,0.0874140274980866,"CY"
"2277",2020-05-12,0.670163429927348,0.083408907838382,"CY"
"2278",2020-05-13,0.661816848446986,0.0837019918581053,"CY"
"2279",2020-05-14,0.644897389802437,0.0855529861631914,"CY"
"2280",2020-05-15,0.639941275698994,0.0877430372271433,"CY"
"2281",2020-05-16,0.643638047415638,0.0901902609280614,"CY"
"2282",2020-05-17,0.60878874345891,0.091563841628419,"CY"
"2283",2020-05-18,0.639263732266963,0.098308698016334,"CY"
"2284",2020-05-19,0.638040289920608,0.102069318697253,"CY"
"2285",2020-05-20,0.667113049653613,0.106983577156379,"CY"
"2286",2020-05-21,0.619735898389382,0.10513573457297,"CY"
"2287",2020-05-22,0.701439786262887,0.116917175014728,"CY"
"2288",2020-05-23,0.725493767011063,0.122184543647569,"CY"
"2289",2020-05-24,0.808197136581881,0.133720523409311,"CY"
"2290",2020-05-25,0.821239945142932,0.136887240259029,"CY"
"2291",2020-03-19,3.16391137708808,0.161489247243765,"CZ"
"2292",2020-03-20,2.89175770415461,0.143108863400498,"CZ"
"2293",2020-03-21,2.65206592658876,0.123125646181263,"CZ"
"2294",2020-03-22,2.32445953455453,0.10282414731592,"CZ"
"2295",2020-03-23,2.08806486320327,0.086510906511832,"CZ"
"2296",2020-03-24,1.96730848536431,0.0759446610483698,"CZ"
"2297",2020-03-25,1.94659517533717,0.0702984879132436,"CZ"
"2298",2020-03-26,1.97305471002489,0.0669905788102763,"CZ"
"2299",2020-03-27,1.99200737833165,0.0639647282491416,"CZ"
"2300",2020-03-28,1.96204169541198,0.0610722947836037,"CZ"
"2301",2020-03-29,1.77815142436613,0.0542596186425265,"CZ"
"2302",2020-03-30,1.64309821281052,0.0487688558870162,"CZ"
"2303",2020-03-31,1.58342944212804,0.0432614922898782,"CZ"
"2304",2020-04-01,1.50139614703049,0.0395495057780218,"CZ"
"2305",2020-04-02,1.43185901815992,0.0365300291665979,"CZ"
"2306",2020-04-03,1.36743410628735,0.0333498252411168,"CZ"
"2307",2020-04-04,1.36763111959968,0.0315900773400085,"CZ"
"2308",2020-04-05,1.284224193315,0.0289146355280154,"CZ"
"2309",2020-04-06,1.26045390917711,0.0273801396933886,"CZ"
"2310",2020-04-07,1.21759758115935,0.0256712466811719,"CZ"
"2311",2020-04-08,1.18246583743716,0.0242247435393544,"CZ"
"2312",2020-04-09,1.13990257480807,0.0226844870470614,"CZ"
"2313",2020-04-10,1.05220824787852,0.0208197655362605,"CZ"
"2314",2020-04-11,0.960308624549957,0.0192175052655398,"CZ"
"2315",2020-04-12,0.952114036145642,0.0186271938228677,"CZ"
"2316",2020-04-13,0.925060082767726,0.0180895080006839,"CZ"
"2317",2020-04-14,0.859383165488049,0.0171705312702514,"CZ"
"2318",2020-04-15,0.847936256572588,0.0169002584820624,"CZ"
"2319",2020-04-16,0.82923361362744,0.0170228681965343,"CZ"
"2320",2020-04-17,0.816611080063224,0.0169868603527628,"CZ"
"2321",2020-04-18,0.733633390188001,0.0164717024271481,"CZ"
"2322",2020-04-19,0.774737161023265,0.017346507014503,"CZ"
"2323",2020-04-20,0.780845727561313,0.0179939747879927,"CZ"
"2324",2020-04-21,0.790823234654407,0.0183156816431057,"CZ"
"2325",2020-04-22,0.743970080219326,0.0183317318169069,"CZ"
"2326",2020-04-23,0.690758241910393,0.0180192126388584,"CZ"
"2327",2020-04-24,0.693398793904116,0.0187192837516484,"CZ"
"2328",2020-04-25,0.724232952311313,0.0201369766685926,"CZ"
"2329",2020-04-26,0.711395673876579,0.0205435267582791,"CZ"
"2330",2020-04-27,0.73586466724539,0.0215624483487547,"CZ"
"2331",2020-04-28,0.778371282440492,0.0228272284784796,"CZ"
"2332",2020-04-29,0.79686091571807,0.0237488820602527,"CZ"
"2333",2020-04-30,0.758814452192649,0.0234362729796738,"CZ"
"2334",2020-05-01,0.751510885551608,0.0236353944318582,"CZ"
"2335",2020-05-02,0.758626402239615,0.0243615990313579,"CZ"
"2336",2020-05-03,0.713584865131485,0.023988423358038,"CZ"
"2337",2020-05-04,0.664953932217125,0.0236888268932027,"CZ"
"2338",2020-05-05,0.659410419629037,0.0241740513050389,"CZ"
"2339",2020-05-06,0.684320323707291,0.0260523167569428,"CZ"
"2340",2020-05-07,0.728818451383063,0.0276780657364792,"CZ"
"2341",2020-05-08,0.732584491745276,0.0287002824601849,"CZ"
"2342",2020-05-09,0.711511877232662,0.0287014055303276,"CZ"
"2343",2020-05-10,0.72323454848677,0.0295896842235589,"CZ"
"2344",2020-05-11,0.773133623055107,0.0312889930023235,"CZ"
"2345",2020-05-12,0.792670518441388,0.0323735003555355,"CZ"
"2346",2020-05-13,0.792732330034634,0.0330758553453564,"CZ"
"2347",2020-05-14,0.796835163113444,0.0328914587519322,"CZ"
"2348",2020-05-15,0.824338601722889,0.0343741055659754,"CZ"
"2349",2020-05-16,0.890395392399541,0.0364776938779775,"CZ"
"2350",2020-05-17,0.904039171260569,0.0363292619669948,"CZ"
"2351",2020-05-18,1.01547318196312,0.0391788429007084,"CZ"
